MICROPHONE,ORIENTATION,SOUND,ANGLE,ANSWER,PERSON
AMBEO,ELEVATION,SWEET,90,10,15
AMBEO,ELEVATION,SWEET,-45,80,15
AMBEO,ELEVATION,SWEET,-150,-60,15
AMBEO,ELEVATION,SWEET,105,-90,15
AMBEO,ELEVATION,SWEET,-135,-30,15
AMBEO,ELEVATION,SWEET,30,-120,15
AMBEO,ELEVATION,SWEET,135,-45,15
ZYLIA,AZIMUTH,TRUMPET,0,-60,15
ZYLIA,AZIMUTH,TRUMPET,90,30,15
ZYLIA,AZIMUTH,TRUMPET,-90,-90,15
ZYLIA,AZIMUTH,TRUMPET,150,-120,15
ZYLIA,AZIMUTH,TRUMPET,30,120,15
ZYLIA,AZIMUTH,TRUMPET,-150,90,15
ZYLIA,AZIMUTH,TRUMPET,180,0,15
ZYLIA,AZIMUTH,TRUMPET,-30,-100,15
ZYLIA,ELEVATION,DUCK,-15,60,15
ZYLIA,ELEVATION,DUCK,90,90,15
ZYLIA,ELEVATION,DUCK,-45,-30,15
ZYLIA,ELEVATION,DUCK,-150,-150,15
ZYLIA,ELEVATION,DUCK,105,0,15
ZYLIA,ELEVATION,DUCK,-135,30,15
ZYLIA,ELEVATION,DUCK,30,120,15
ZYLIA,ELEVATION,DUCK,135,100,15
ZYLIA,AZIMUTH,NOISE,0,-30,15
ZYLIA,AZIMUTH,NOISE,90,0,15
ZYLIA,AZIMUTH,NOISE,-90,-60,15
ZYLIA,AZIMUTH,NOISE,150,-110,15
ZYLIA,AZIMUTH,NOISE,30,120,15
ZYLIA,AZIMUTH,NOISE,-150,90,15
ZYLIA,AZIMUTH,NOISE,180,10,15
ZYLIA,AZIMUTH,NOISE,-30,-90,15
ZYLIA,ELEVATION,NOISE,-15,30,15
ZYLIA,ELEVATION,NOISE,90,120,15
ZYLIA,ELEVATION,NOISE,-45,60,15
ZYLIA,ELEVATION,NOISE,-150,90,15
ZYLIA,ELEVATION,NOISE,105,0,15
ZYLIA,ELEVATION,NOISE,-135,-150,15
ZYLIA,ELEVATION,NOISE,30,-30,15
ZYLIA,ELEVATION,NOISE,135,-60,15
ZYLIA,AZIMUTH,ANGRY,0,-30,15
ZYLIA,AZIMUTH,ANGRY,90,60,15
ZYLIA,AZIMUTH,ANGRY,-90,-60,15
ZYLIA,AZIMUTH,ANGRY,150,-90,15
ZYLIA,AZIMUTH,ANGRY,30,90,15
ZYLIA,AZIMUTH,ANGRY,-150,120,15
ZYLIA,AZIMUTH,ANGRY,180,-150,15
ZYLIA,AZIMUTH,ANGRY,-30,-120,15
ZYLIA,ELEVATION,SWEET,-15,60,15
ZYLIA,ELEVATION,SWEET,90,90,15
ZYLIA,ELEVATION,SWEET,-45,30,15
ZYLIA,ELEVATION,SWEET,-150,0,15
ZYLIA,ELEVATION,SWEET,105,-30,15
ZYLIA,ELEVATION,SWEET,-135,120,15
ZYLIA,ELEVATION,SWEET,30,150,15
ZYLIA,ELEVATION,SWEET,135,10,15
BINAURAL,AZIMUTH,TRUMPET,0,-80,16
BINAURAL,AZIMUTH,TRUMPET,90,130,16
BINAURAL,AZIMUTH,TRUMPET,-90,160,16
BINAURAL,AZIMUTH,TRUMPET,150,-100,16
BINAURAL,AZIMUTH,TRUMPET,30,-160,16
BINAURAL,AZIMUTH,TRUMPET,-150,-130,16
BINAURAL,AZIMUTH,TRUMPET,180,110,16
BINAURAL,AZIMUTH,TRUMPET,-30,-45,16
BINAURAL,ELEVATION,DUCK,-15,75,16
BINAURAL,ELEVATION,DUCK,90,45,16
BINAURAL,ELEVATION,DUCK,-45,15,16
BINAURAL,ELEVATION,DUCK,-150,-15,16
BINAURAL,ELEVATION,DUCK,105,135,16
BINAURAL,ELEVATION,DUCK,-135,-170,16
BINAURAL,ELEVATION,DUCK,30,115,16
BINAURAL,ELEVATION,DUCK,135,-100,16
BINAURAL,AZIMUTH,NOISE,0,10,16
BINAURAL,AZIMUTH,NOISE,90,105,16
BINAURAL,AZIMUTH,NOISE,-90,-175,16
BINAURAL,AZIMUTH,NOISE,150,15,16
BINAURAL,AZIMUTH,NOISE,30,170,16
BINAURAL,AZIMUTH,NOISE,-150,140,16
BINAURAL,AZIMUTH,NOISE,180,40,16
BINAURAL,AZIMUTH,NOISE,-30,-130,16
BINAURAL,ELEVATION,NOISE,-15,45,16
BINAURAL,ELEVATION,NOISE,90,75,16
BINAURAL,ELEVATION,NOISE,-45,100,16
BINAURAL,ELEVATION,NOISE,-150,130,16
BINAURAL,ELEVATION,NOISE,105,45,16
BINAURAL,ELEVATION,NOISE,-135,160,16
BINAURAL,ELEVATION,NOISE,30,-165,16
BINAURAL,ELEVATION,NOISE,135,-15,16
BINAURAL,AZIMUTH,ANGRY,0,15,16
BINAURAL,AZIMUTH,ANGRY,90,135,16
BINAURAL,AZIMUTH,ANGRY,-90,130,16
BINAURAL,AZIMUTH,ANGRY,150,70,16
BINAURAL,AZIMUTH,ANGRY,30,45,16
BINAURAL,AZIMUTH,ANGRY,-150,-45,16
BINAURAL,AZIMUTH,ANGRY,180,-75,16
BINAURAL,AZIMUTH,ANGRY,-30,15,16
BINAURAL,ELEVATION,SWEET,-15,15,16
BINAURAL,ELEVATION,SWEET,90,40,16
BINAURAL,ELEVATION,SWEET,-45,75,16
BINAURAL,ELEVATION,SWEET,-150,105,16
BINAURAL,ELEVATION,SWEET,105,135,16
BINAURAL,ELEVATION,SWEET,-135,160,16
BINAURAL,ELEVATION,SWEET,30,-175,16
BINAURAL,ELEVATION,SWEET,135,-135,16
AMBEO,AZIMUTH,TRUMPET,0,-50,16
AMBEO,AZIMUTH,TRUMPET,90,45,16
AMBEO,AZIMUTH,TRUMPET,-90,75,16
AMBEO,AZIMUTH,TRUMPET,150,145,16
AMBEO,AZIMUTH,TRUMPET,30,105,16
AMBEO,AZIMUTH,TRUMPET,-150,175,16
AMBEO,AZIMUTH,TRUMPET,180,-75,16
AMBEO,AZIMUTH,TRUMPET,-30,-160,16
AMBEO,ELEVATION,DUCK,-15,75,16
AMBEO,ELEVATION,DUCK,90,45,16
AMBEO,ELEVATION,DUCK,-45,-160,16
AMBEO,ELEVATION,DUCK,-150,-105,16
AMBEO,ELEVATION,DUCK,105,-70,16
AMBEO,ELEVATION,DUCK,-135,15,16
AMBEO,ELEVATION,DUCK,30,-45,16
AMBEO,ELEVATION,DUCK,135,-15,16
AMBEO,AZIMUTH,NOISE,0,-75,16
AMBEO,AZIMUTH,NOISE,90,75,16
AMBEO,AZIMUTH,NOISE,-90,105,16
AMBEO,AZIMUTH,NOISE,150,-45,16
AMBEO,AZIMUTH,NOISE,30,135,16
AMBEO,AZIMUTH,NOISE,-150,45,16
AMBEO,AZIMUTH,NOISE,180,-20,16
AMBEO,AZIMUTH,NOISE,-30,-105,16
AMBEO,ELEVATION,NOISE,-15,75,16
AMBEO,ELEVATION,NOISE,90,-10,16
AMBEO,ELEVATION,NOISE,-45,-100,16
AMBEO,ELEVATION,NOISE,-150,-70,16
AMBEO,ELEVATION,NOISE,105,15,16
AMBEO,ELEVATION,NOISE,-135,-165,16
AMBEO,ELEVATION,NOISE,30,75,16
AMBEO,ELEVATION,NOISE,135,-45,16
AMBEO,AZIMUTH,ANGRY,0,15,16
AMBEO,AZIMUTH,ANGRY,90,45,16
AMBEO,AZIMUTH,ANGRY,-90,75,16
AMBEO,AZIMUTH,ANGRY,150,-80,16
AMBEO,AZIMUTH,ANGRY,30,105,16
AMBEO,AZIMUTH,ANGRY,-150,135,16
AMBEO,AZIMUTH,ANGRY,180,165,16
AMBEO,AZIMUTH,ANGRY,-30,-165,16
AMBEO,ELEVATION,SWEET,-15,-45,16
AMBEO,ELEVATION,SWEET,90,-70,16
AMBEO,ELEVATION,SWEET,-45,-100,16
AMBEO,ELEVATION,SWEET,-150,15,16
AMBEO,ELEVATION,SWEET,105,50,16
AMBEO,ELEVATION,SWEET,-135,-15,16
AMBEO,ELEVATION,SWEET,30,-135,16
AMBEO,ELEVATION,SWEET,135,-165,16
ZYLIA,AZIMUTH,TRUMPET,0,-15,16
ZYLIA,AZIMUTH,TRUMPET,90,15,16
ZYLIA,AZIMUTH,TRUMPET,-90,-45,16
ZYLIA,AZIMUTH,TRUMPET,150,-105,16
ZYLIA,AZIMUTH,TRUMPET,30,105,16
ZYLIA,AZIMUTH,TRUMPET,-150,75,16
ZYLIA,AZIMUTH,TRUMPET,180,-75,16
ZYLIA,AZIMUTH,TRUMPET,-30,-135,16
ZYLIA,ELEVATION,DUCK,-15,-80,16
ZYLIA,ELEVATION,DUCK,90,-105,16
ZYLIA,ELEVATION,DUCK,-45,-135,16
ZYLIA,ELEVATION,DUCK,-150,15,16
ZYLIA,ELEVATION,DUCK,105,45,16
ZYLIA,ELEVATION,DUCK,-135,-15,16
ZYLIA,ELEVATION,DUCK,30,-45,16
ZYLIA,ELEVATION,DUCK,135,-165,16
ZYLIA,AZIMUTH,NOISE,0,-45,16
ZYLIA,AZIMUTH,NOISE,90,-15,16
ZYLIA,AZIMUTH,NOISE,-90,-75,16
ZYLIA,AZIMUTH,NOISE,150,-105,16
ZYLIA,AZIMUTH,NOISE,30,105,16
ZYLIA,AZIMUTH,NOISE,-150,45,16
ZYLIA,AZIMUTH,NOISE,180,135,16
ZYLIA,AZIMUTH,NOISE,-30,-130,16
ZYLIA,ELEVATION,NOISE,-15,10,16
ZYLIA,ELEVATION,NOISE,90,-10,16
ZYLIA,ELEVATION,NOISE,-45,-40,16
ZYLIA,ELEVATION,NOISE,-150,45,16
ZYLIA,ELEVATION,NOISE,105,75,16
ZYLIA,ELEVATION,NOISE,-135,105,16
ZYLIA,ELEVATION,NOISE,30,135,16
ZYLIA,ELEVATION,NOISE,135,165,16
ZYLIA,AZIMUTH,ANGRY,0,-40,16
ZYLIA,AZIMUTH,ANGRY,90,175,16
ZYLIA,AZIMUTH,ANGRY,-90,-160,16
ZYLIA,AZIMUTH,ANGRY,150,-130,16
ZYLIA,AZIMUTH,ANGRY,30,105,16
ZYLIA,AZIMUTH,ANGRY,-150,135,16
ZYLIA,AZIMUTH,ANGRY,180,-105,16
ZYLIA,AZIMUTH,ANGRY,-30,-80,16
ZYLIA,ELEVATION,SWEET,-15,-75,16
ZYLIA,ELEVATION,SWEET,90,-40,16
ZYLIA,ELEVATION,SWEET,-45,165,16
ZYLIA,ELEVATION,SWEET,-150,15,16
ZYLIA,ELEVATION,SWEET,105,-10,16
ZYLIA,ELEVATION,SWEET,-135,45,16
ZYLIA,ELEVATION,SWEET,30,75,16
ZYLIA,ELEVATION,SWEET,135,-135,16
